unix,open,high,low,close
1623308400,36748.74,37029.12,36655.76,36994.71
1623312000,36967.62,36986.05,36340.02,36413.32
1623315600,36413.32,37590,36254,37432.7
1623319200,37411.95,38446.24,37342.6,37861.11
1623322800,37862.4,38217.75,37690.31,37838.13
1623326400,37850.2,37960,37419.3,37800
1623330000,37804.74,37937.75,37485,37888.6
1623333600,37889.06,38201,36790.01,37000
1623337200,37000,37252.1,36662.3,36923.55
1623340800,36926.3,37151.83,36689.28,36838.62
1623344400,36812.88,36925.5,36113.25,36478.77
1623348000,36468.76,36867.42,36436.11,36805.94
1623351600,36804.27,36895.84,36357.61,36706.18
1623355200,36706.18,36713.35,35824.69,36503.37
1623358800,36473.54,36750.13,36148.35,36726.12
1623362400,36726.17,37108.28,36597.13,36849.05
1623366000,36876.93,37043.3,36640.39,36707.54
1623369600,36724.97,37285.85,36355.81,36451.82
1623373200,36430.98,36530.12,35958.49,36326.26
1623376800,36312.42,36384.63,36008.67,36360.83
1623380400,36399.22,36928.47,36352.38,36784.65
1623384000,36810.46,37170.21,36661.42,37092.37
1623387600,37082.61,37435.62,36927.06,37014.27
1623391200,37050.01,37050.01,36461.61,36542.45
1623394800,36537.05,37213.5,36417.9,37156.77
1623398400,37138.41,37358.99,36933.29,37045.15
1623402000,37077.44,37490,36971.37,37050.96
1623405600,37118.82,37680.65,37046.28,37509.44
1623409200,37514.66,37574.19,37208.19,37398.31
1623412800,37398.31,37500,37031.05,37343.56
1623416400,37340.8,37588,37340.8,37466.18
1623420000,37529.67,37529.67,37147.07,37258.06
1623423600,37255.49,37262.42,36743.05,36830.98
1623427200,36808.47,36972.75,36525.06,36665.61
1623430800,36654.57,36974.11,36579.28,36935.33
1623434400,36928.79,37242.45,36771.88,37190.7
1623438000,37186.65,37393.12,37088.19,37268.86
1623441600,37261.88,37464.09,37166.27,37173.31
1623445200,37152.04,37318.76,36773.21,36935.58
1623448800,36920.82,37500,36869.91,37358.03
1623452400,37353.2,37409.36,36966.63,37341.11
1623456000,37338.91,37445.55,36983.26,37087.67
1623459600,36987.44,37138.18,36200,36244.18
1623463200,36240.69,36386.94,35401.18,35571.17
1623466800,35565.85,35898.08,35301,35612.24
1623470400,35595.47,35720,35115,35264.57
1623474000,35261.21,35496.37,35013,35193
1623477600,35184.34,35379.61,35091.6,35329.55
1623481200,35329.55,35588,35250,35348.34
1623484800,35290.35,35444.74,35126.79,35183.35
1623488400,35184.93,35410.59,35059,35264.87
1623492000,35280.36,35900.64,34630,35705.31
1623495600,35730.63,35747.74,35397.14,35617.4
1623499200,35645.35,36258,35540,36038.27
1623502800,36069.87,36103.17,35853.97,36010.86
1623506400,36010.94,36019.37,35485.16,35684.82
1623510000,35684.82,35869.38,35363.56,35441.64
1623513600,35414.35,35608.97,35324.3,35563.54
1623517200,35579.4,35820.14,35419.09,35747.98
1623520800,35784.59,36019.04,35682.7,35919.04
1623524400,35929.1,35970.39,35699.39,35745.71
1623528000,35788.18,36141.67,35754.99,36000.81
1623531600,36033.66,36065.9,35754.4,35827.78
1623535200,35821.96,36010.3,35556.54,35702.13
1623538800,35709.57,35865.14,35419.54,35542.76
1623542400,35563.66,35784.92,35348.03,35730.19
1623546000,35721.91,35923.58,35693.27,35800.32
1623549600,35800.32,35853.4,35420.67,35491.3
1623553200,35451.1,35451.1,34840,34880
1623556800,34861.87,35269.28,34783.9,35196.01
1623560400,35135.73,35222.17,34849.48,34974.85
1623564000,34927.15,35418.23,34893.42,35365.49
1623567600,35338.18,35494.17,35250.64,35283.82
1623571200,35295.02,35785.16,35175.12,35643.5
1623574800,35622.47,35901,35524.27,35854.37
1623578400,35883.48,36137.06,35716.77,35990.59
1623582000,35990.07,36111.24,35762.63,35902.76
1623585600,35899.53,36156.44,35795.33,35903.56
1623589200,35858.52,36087.57,35777.4,35907.55
1623592800,35901.67,36015.56,35685.4,35796.39
1623596400,35768.04,36083.01,35750.49,36051
1623600000,36049.69,37200,36006.69,37046.84
1623603600,37047.1,37500.14,36872.84,37330.45
1623607200,37350,37653.62,37296.28,37510.64
1623610800,37525.77,37761.99,37303.63,37695.47
1623614400,37700,39386.43,37663.15,39286.97
1623618000,39291.24,39340.82,38843.93,38925.86
1623621600,38877.6,39068.28,38723.86,38895
1623625200,38850.64,39162.1,38725.93,39013.76
1623628800,39035.52,39256.14,38810.76,39124.38
1623632400,39149.29,39838.92,38993.52,39192.59
1623636000,39256.14,39293.43,38866,38995.7
1623639600,39005.44,39100,38758.4,38993.96
1623643200,39001.46,39364.22,38809.92,39296.63
1623646800,39280.28,39609.08,39150.26,39426.88
1623650400,39425.91,39750,39186.39,39587.59
1623654000,39584.02,39687.82,39465.46,39582.76
1623657600,39565.27,39667,38895.95,39009.98
1623661200,39001.1,39407.67,38969.64,39098.75
1623664800,39085.62,39410.73,39034.41,39342.91
1623668400,39318.74,39442.73,39140.35,39181.05
1623672000,39157.04,39616.44,39057.86,39600
1623675600,39581.33,40825.51,39539.67,40567.22
1623679200,40535.2,41050,40383.73,40565.79
1623682800,40580.23,40745.16,40442.12,40687.23
1623686400,40714.96,40755.88,39826,40160.97
1623690000,40178.9,40308.99,39963.24,40237.49
1623693600,40246.71,40284.36,39692.55,39765.93
1623697200,39742.15,39866,39312.93,39696.86
1623700800,39696.86,39968.72,39626.98,39847.46
1623704400,39851.24,40354.04,39849.8,40283.96
1623708000,40300.13,40430.07,40068.08,40186.96
1623711600,40200.25,40603.58,40115.41,40532.79
1623715200,40544.19,40876.43,40202.06,40380.97
1623718800,40386.42,40483.7,39874.12,39952.02
1623722400,39926.65,40404.55,39893.81,40267.96
1623726000,40281.3,40605.26,40281.3,40430.88
1623729600,40456.7,40613.39,40310.45,40542.43
1623733200,40555.95,40557.38,40225.15,40353.66
1623736800,40321.6,40529.91,40239.25,40301.64
1623740400,40305.89,40390.37,40082.7,40390.37
1623744000,40400,40448.43,39672.92,39843.07
1623747600,39823.5,40226.88,39573.05,40119.69
1623751200,40098.72,40233.24,39896.44,39907.7
1623754800,39911.85,40090,39679.65,39860.85
1623758400,39855.52,40450.94,39760.05,40414.6
1623762000,40410.41,40415.78,40138.47,40310.91
1623765600,40320,40348.87,39855.56,40028.56
1623769200,40001.35,40081.68,39724.58,40061.79
1623772800,40061.08,40277.43,39983.04,40228.05
1623776400,40178.76,40800,40142.57,40699.64
1623780000,40721.21,41341.57,40488.2,40602.06
1623783600,40582.7,40711.19,39772.38,39980.88
1623787200,39966.88,40234.42,39526.47,39947.17
1623790800,39962.1,40115.23,39856.32,39969.69
1623794400,40004.32,40235.71,39963.52,40103.43
1623798000,40133.04,40373.52,40103.43,40171.47
1623801600,40166.93,40166.93,39852.89,39897.64
1623805200,39872.97,40112.78,39618.29,40112.78
1623808800,40107.1,40188.98,39890.02,40058.52
1623812400,40000,40102.35,39840.58,40028.29
1623816000,40023.6,40402.46,39870.96,40272.2
1623819600,40300.46,40362.47,40169.62,40274.14
1623823200,40250.85,40506.59,40176.64,40393.96
1623826800,40393.96,40463.78,40049.43,40131.91
1623830400,40125.17,40274.56,39914.8,40045.29
1623834000,40038.22,40194.71,39895.3,39978.8
1623837600,39960.1,40083.4,39667.23,39780.51
1623841200,39780.51,39782.69,38905.23,39094.97
1623844800,39083.62,39205.51,38873.23,39075.85
1623848400,39050,39533.09,38990,39250.05
1623852000,39253.26,39380,38716.23,38862.19
1623855600,38850.27,39015.1,38558.6,38769.42
1623859200,38769.22,39326.54,38401.76,38667.86
1623862800,38655.84,39214.48,38519.91,39170.95
1623866400,39160.65,39715.64,38333,38729.3
1623870000,38712.41,39068.28,38629.5,38687.88
1623873600,38679.31,38864.48,38422.39,38519.03
1623877200,38519.71,38881.31,38402.67,38768.56
1623880800,38752.56,38928.79,38520.38,38575.47
1623884400,38524.63,38546.75,38095.41,38353.99
1623888000,38361.38,38659.22,38227.03,38623.65
1623891600,38648.86,38799.67,38567.56,38685.39
1623895200,38690.96,38865.02,38642.97,38718.95
1623898800,38739.58,38974.68,38730.13,38858.13
1623902400,38888.02,39078.03,38771.05,38831.08
1623906000,38854.89,38884.83,38664.38,38719.79
1623909600,38720.41,39300.69,38720.41,39250.22
1623913200,39294.48,39449.08,39145.59,39205
1623916800,39258.11,39433.11,39077.88,39274
1623920400,39292.21,39553.05,39120.51,39504.21
1623924000,39511.89,39534.49,39209.09,39266.47
1623927600,39282.93,39329.23,39120,39170.64
1623931200,39165.21,39208.14,38625.05,38802.38
1623934800,38802.38,38879.42,38619.74,38737.13
1623938400,38697.73,38982.97,38400,38930.1
1623942000,38895.18,39134.18,38770.82,39027.17
1623945600,39027.22,39105.57,38226.55,38476.4
1623949200,38474.9,38523.74,37610,37696.68
1623952800,37625.13,37914.48,37521.77,37758.37
1623956400,37749.71,37932.65,37647.5,37700
1623960000,37682.9,37865.17,37350,37751.43
1623963600,37742.31,37838.77,37522.65,37729.37
1623967200,37758.15,37972.25,37600,37959.13
1623970800,37963.82,38207.3,37838.78,38097.68
1623974400,38110.25,38208.68,37580,37696.07
1623978000,37698.58,37804.39,37510,37664.85
1623981600,37625.53,37909.99,37224,37786.89
1623985200,37786.58,38040.86,37732.61,37952.35
1623988800,37931.03,38139.4,37800,37907.54
1623992400,37907.54,38096.63,37523.71,37608.27
1623996000,37645.01,37729.08,37317.7,37451.73
1623999600,37452.58,37819.86,37452.58,37705.12
1624003200,37705.12,37991.99,37571.34,37891.4
1624006800,37891.4,37930.32,37462.33,37511.53
1624010400,37503,37892.28,37069.45,37832.24
1624014000,37852.75,38021.94,37670.88,37835.81
1624017600,37835.81,37959.81,37309.14,37420.73
1624021200,37445.5,37658.07,37016.39,37210.68
1624024800,37213.05,37300.02,36500,36689.09
1624028400,36645.16,36844.46,36328.4,36382.16
1624032000,36348.78,36751.7,36274.71,36614.58
1624035600,36611.06,36611.06,36201,36243.31
1624039200,36216.85,36373.08,35143.68,35309.47
1624042800,35275.34,35597.18,35177.7,35335.67
1624046400,35313.83,35875.61,35239.68,35511.44
1624050000,35493.04,35740,35394.74,35661.66
1624053600,35689.73,35689.73,35315.71,35628.61
1624057200,35629.88,35935.49,35400.1,35840
1624060800,35849.18,35942.55,35664.85,35757.01
1624064400,35738.64,36324.6,35734.38,36145.79
1624068000,36145.38,36249.51,35419.08,35492.13
1624071600,35546.69,35579.83,34718.21,35132.5
1624075200,35155.26,35561.87,34970.99,35213.66
1624078800,35226.78,35579.4,35226.78,35527.81
1624082400,35545.37,35878.84,35454.15,35793.61
1624086000,35829.93,35871.93,35439.26,35794.87
1624089600,35809.16,35977.91,35597.43,35810.89
1624093200,35825.91,35947.96,35585.72,35682.33
1624096800,35710.21,35900,35568.85,35704.55
1624100400,35740.84,36064.26,35740.84,35923.77
1624104000,35958.96,36440,35651.84,35759.22
1624107600,35740.55,35900,35533.18,35788.85
1624111200,35784.94,36312.23,35777.04,36236.48
1624114800,36250,36340.83,35867.52,36122.01
1624118400,36175.64,36225.25,35795.47,35912.35
1624122000,35917.32,35941.37,35651.78,35767.26
1624125600,35738.94,35738.94,35353.38,35534.58
1624129200,35514.44,36020,35504.62,35944.15
1624132800,35941.85,36217.86,35722.05,36099.55
1624136400,36105.8,36168.69,35854.32,35879.81
1624140000,35881.9,35881.9,35516.25,35550.59
1624143600,35550.95,35868.28,35381.55,35507.06
1624147200,35494.7,35660,35123.57,35368.41
1624150800,35372.27,35817.58,35333.6,35643.24
1624154400,35621.8,35637.8,35295.77,35611.04
1624158000,35600.4,35769.55,35464.28,35524.75
1624161600,35500.01,35884.09,35450.7,35816.01
1624165200,35792.55,35922.4,35708.78,35725.9
1624168800,35739.99,35763.09,35476,35509.93
1624172400,35486.97,35664.85,35355.41,35619.69
1624176000,35643.22,35673.93,35277.75,35316.63
1624179600,35291.5,35385.78,34753.02,34980.96
1624183200,34979.9,35022.78,33745.33,34093.61
1624186800,34069.41,34270,33758.99,33873.53
1624190400,33890.25,34012.83,33337,33898.38
1624194000,33919.48,34221.66,33828.26,33899.75
1624197600,33895.12,34339.03,33710.17,34339.03
1624201200,34342.2,34667.14,34300.05,34416.81
1624204800,34400.87,34669.5,34286.85,34566.47
1624208400,34594.25,34791.64,34442.8,34590.78
1624212000,34582.3,34989,34582.3,34947.77
1624215600,34972.67,35666,34821.97,35512.07
1624219200,35512.11,36125,35373.2,35812.33
1624222800,35824.21,35886.36,35509.91,35523.64
1624226400,35548.62,35791.53,35400,35649.62
1624230000,35649.62,35729.71,35447.55,35589.77
1624233600,35598.66,35763.8,35225.25,35551.71
1624237200,35568.68,35608.76,35200,35252.91
1624240800,35287.82,35451.76,34888,35121.13
1624244400,35123.58,35123.58,34600,34659.58
1624248000,34634.95,34715.83,33666,34209.15
1624251600,34203.13,34498.36,33750.91,34439.64
1624255200,34440.01,34565.71,32288,32743.99
1624258800,32789.47,33199.3,32661.03,33054.63
1624262400,33003.9,33443,32792.14,32883.88
1624266000,32882.51,33600,32094.23,33150.07
1624269600,33172.73,33274.86,32231.51,32327.24
1624273200,32353.39,32753.72,31700,32526.71
1624276800,32557.05,32813.1,32112.92,32267.47
1624280400,32267.31,33189,31930.7,33155.12
1624284000,33173.61,33220.02,32578.14,32908.48
1624287600,32915.39,33095.85,32370,32703
1624291200,32702.94,32998.69,32051.96,32183.58
1624294800,32183.58,32714.39,32150.63,32261.93
1624298400,32266.02,32940.67,32243.09,32803.81
1624302000,32800.03,32872.44,32274.34,32592.83
1624305600,32583.38,32801,32369.42,32580.29
1624309200,32580.29,32586.65,31333,31504.63
1624312800,31538.47,32240.24,31238.69,31265.19
1624316400,31276.79,32029,31276.79,31634.16
1624320000,31628.83,31870.6,31163.63,31820.93
1624323600,31831.09,33000,31826.89,32619.38
1624327200,32633.83,32936.71,32355.15,32918.88
1624330800,32950.72,33240,32670.01,33042.16
1624334400,33042.17,33104.91,32736.72,32926.62
1624338000,32907.59,33029.84,32479.91,32613.44
1624341600,32607.05,32863.96,32500.01,32862.16
1624345200,32830.38,32890,32547.37,32596.96
1624348800,32650.67,32651.35,31540,31705
1624352400,31705,31785.38,31215.63,31585.74
1624356000,31562,32192.59,31111,31800.51
1624359600,31856.39,31911.03,31182.19,31182.19
1624363200,31229.34,31302.43,29332.11,29871.63
1624366800,29897.14,30163.05,28600,29189.9
1624370400,29228.9,30757.95,29022.85,30571
1624374000,30571,31975,30338.98,31716.26
1624377600,31718.37,32853.74,31643.46,32535.66
1624381200,32579.12,32960.76,31965.84,32763.8
1624384800,32784.54,33315.85,32353.49,33003.89
1624388400,33033.38,33088.64,32285.73,32409.31
1624392000,32414.67,32988.89,32350,32899.86
1624395600,32949.99,32950,32142.85,32502.83
1624399200,32475.06,32751.02,32278.52,32614.42
1624402800,32615.77,32813.06,32196.31,32545.26
1624406400,32547.57,33867.44,31670.89,33716.47
1624410000,33683.32,34437.61,33580.04,34042.41
1624413600,34039.5,34198.72,33763.19,33842.66
1624417200,33849.19,34040.74,33714.79,34015.97
1624420800,34035.14,34332.6,33750.61,33798.08
1624424400,33858.29,34389.27,33615.83,34347.14
1624428000,34349.42,34404.49,33819.2,33925.02
1624431600,33895.22,34215.58,33831.54,34001.24
1624435200,34008.49,34292.13,33724.18,33760.89
1624438800,33739.87,34133.09,33691.1,33931.12
1624442400,33956,34329.42,33874.7,34244.26
1624446000,34250.14,34526.69,33858.69,33943.06
1624449600,33935.05,34232.99,33854.1,34227.88
1624453200,34235.48,35000,33897.93,34016.3
1624456800,33999.92,34215.84,33739.28,34074.95
1624460400,34089.5,34093.57,33421.95,33489.3
1624464000,33489.3,33949,33246.73,33710.7
1624467600,33704.78,33753.5,33524,33620.24
1624471200,33585.95,33588.69,32916,33275.47
1624474800,33279.88,33575.43,32874.82,32898.7
1624478400,32897.81,33301.54,32736.28,33058.42
1624482000,33061.2,33769,33006.51,33367.52
1624485600,33355.42,33611.12,33124.62,33478.09
1624489200,33487.25,33735.76,33249.99,33652.28
1624492800,33693.99,33845.47,33170.3,33211.09
1624496400,33182.26,33356.01,32523.3,32614.08
1624500000,32625.19,32857.69,32318.2,32482.71
1624503600,32502.49,32854.86,32379.09,32601.63
1624507200,32554.89,32788.02,32314.37,32556.15
1624510800,32563.59,33001,32477.26,32988.11
1624514400,33007.19,33201,32730.74,32990.48
1624518000,32990.48,33239.77,32791.85,32841.02
1624521600,32857.11,33388.28,32810.43,33359.48
1624525200,33375.22,33558.15,33199.05,33265.68
1624528800,33265.67,33396.39,33137.44,33222.45
1624532400,33214.74,33907.07,33210.83,33859.1
1624536000,33872.87,34242.66,33821.91,34075.98
1624539600,34092.88,34129.2,33750.61,34104.19
1624543200,34071.71,34146.29,33845.43,34047.1
1624546800,34062.6,34600,33880,33901.93
1624550400,33954.46,34535.9,33767.92,34519.81
1624554000,34547.39,35175.27,34547.39,35002.72
1624557600,35007.9,35289,34837.15,34892.95
1624561200,34922.21,34922.21,34687.84,34858.8
1624564800,34865.22,34997.26,34691.4,34875.84
1624568400,34837.32,34896.52,34652.95,34788.49
1624572000,34736.16,34816.42,34491.3,34734.68
1624575600,34769.14,34832,34524.29,34649.32
1624579200,34652.68,35131.58,34580.27,34580.27
1624582800,34583.05,34819.58,34212.5,34819.58
1624586400,34830.53,35517.22,34830.53,35161.32
1624590000,35144.96,35223.54,34807.19,35094.57
1624593600,35050,35089,34636.49,34733.1
1624597200,34780.9,34871.96,34327.54,34479.52
1624600800,34449.63,34570.91,34050,34448.22
1624604400,34393.43,34429,33970,34304.52
1624608000,34304.52,34388.39,33940,34277.51
1624611600,34264.8,34477.08,33707.5,33726.35
1624615200,33744.43,33940.61,33519.01,33746.85
1624618800,33741.25,33865.81,33227.32,33274.02
1624622400,33291,33559.66,32804.39,33072.77
1624626000,33064.68,33195.43,32649.56,32986.6
1624629600,32978.05,33455.84,32547.01,32778.48
1624633200,32813.6,32949.7,32346.4,32607.12
1624636800,32581.2,32895.5,31616.95,31914.44
1624640400,31908.72,32236.03,31500,31680.06
1624644000,31689.55,32292.37,31500,32071.84
1624647600,32112.3,32524.26,31739.4,32261.63
1624651200,32216.72,32384.68,31929.17,32245.07
1624654800,32184.75,32228.96,31563.45,31791.7
1624658400,31808.47,31955.69,31271.02,31397.22
1624662000,31411.89,31968.46,31355.35,31597.75
1624665600,31595.95,32215.53,31275.64,32001.95
1624669200,32028.85,32040.16,31530.18,31985.85
1624672800,32039.54,32100.6,31681.77,31970.34
1624676400,32000.67,32263.39,31960,32005.3
1624680000,32044.4,32403.44,31895.72,32365.48
1624683600,32349.73,32714.46,32121.58,32243.08
1624687200,32302.87,32426.09,31646.11,31716.64
1624690800,31728.57,31799.61,30641.1,30726.85
1624694400,30718.39,30893.35,30082.79,30471.83
1624698000,30409.47,31311.58,30300,31074.69
1624701600,31067.05,31268.5,30781.34,31109.19
1624705200,31113.67,31897.3,31113.67,31786.27
1624708800,31786.27,31970.74,31294.55,31303.55
1624712400,31382.48,31768.1,30768.2,30806.51
1624716000,30827.01,31445.02,30520,31280.47
1624719600,31271.84,31626.15,30947.41,31558.37
1624723200,31549.04,31549.04,30757.77,31258.02
1624726800,31240.51,31763.76,31060,31700.42
1624730400,31716.24,31909,31438.79,31589.35
1624734000,31540,31763.85,31461.87,31594.35
1624737600,31591.13,31593.19,31070.44,31303.84
1624741200,31307.93,31445.15,30927.9,31445.15
1624744800,31405.35,31815.45,31369.67,31788.47
1624748400,31790.26,32285.73,31649.66,32269.38
1624752000,32293.98,32640.93,32015.82,32374.99
1624755600,32381.99,32989.79,32276.62,32882.17
1624759200,32901.4,33218.65,32687.81,33104.48
1624762800,33100.82,33203.09,32793.03,33148.89
1624766400,33171.79,33333,32920,33160.72
1624770000,33173.16,33341.11,32819.71,32943.57
1624773600,32930.52,33219,32850.17,33086.56
1624777200,33077.07,33499.99,33043.01,33300
1624780800,33312.05,33482.8,32990.28,32990.32
1624784400,33004.33,33185,32441.96,32569.47
1624788000,32609.09,32815.75,32363.93,32693.12
1624791600,32688.73,33409,32596.97,33236.39
1624795200,33308.3,33585.88,33050.77,33357.58
1624798800,33319.33,33465,32924.93,33137.47
1624802400,33081.1,33302.29,32732.37,33276.86
1624806000,33279.61,33279.61,32920,33232.31
1624809600,33232.31,33395.09,32850,33023.41
1624813200,32990.61,33124.18,32887.89,33054.66
1624816800,33026.16,33026.16,32572.5,32738.09
1624820400,32715.36,32956.51,32577.17,32827.86
1624824000,32808.72,32945.59,32620,32626.36
1624827600,32619.86,32871.78,32425.77,32867.73
1624831200,32848.68,34639.36,32838.62,34387.83
1624834800,34445.78,34772.94,34185,34699.5
1624838400,34716.02,34992.74,34439.47,34587.07
1624842000,34560.79,34690.81,34270.01,34270.01
1624845600,34270,34639.19,34270,34388.71
1624849200,34432.21,34549.01,34322.64,34410.31
1624852800,34409.83,34549.95,34281.88,34360.46
1624856400,34370.78,34577.54,34345.87,34535.63
1624860000,34544.93,34827.8,34412.9,34551.07
1624863600,34549.28,35357.13,34469.42,35051.3
1624867200,35068.5,35176.1,34748.94,34914.18
1624870800,34892.9,34940.84,34333.88,34402.01
1624874400,34432.67,34513.37,33917.07,34209.9
1624878000,34215.26,34281.18,33985.11,34121.04
1624881600,34106.17,34501,33878.23,34433.03
1624885200,34423.78,34600.9,34176.66,34295.08
1624888800,34297.55,34535.49,34224.06,34359.34
1624892400,34314.26,34983.98,34314.26,34983.98
1624896000,34985,35034.26,34528.54,34666.73
1624899600,34660.17,34697.41,34056.95,34217.09
1624903200,34184.13,34314.85,33953.6,34178.87
1624906800,34158.89,34611.41,34134.67,34459.15
1624910400,34463.82,34801.18,34287.3,34685.14
1624914000,34678.02,34831.62,34550,34643.67
1624917600,34628.6,34628.69,34214,34441.28
1624921200,34395.22,34503.74,34116.43,34487.11
1624924800,34494.42,35182.99,34416.57,34927.77
1624928400,34905.65,35004.33,34532.72,34649.51
1624932000,34649.67,34860.11,34262.4,34330.25
1624935600,34324.55,34658.34,34240,34588.39
1624939200,34587.67,34969,34566.21,34867.74
1624942800,34903.2,35029,34570,34731.63
1624946400,34752.48,35400,34588.5,35348.5
1624950000,35366.69,35470,34801,34872.22
1624953600,34871.77,35265.52,34750,35067.38
1624957200,35117.23,35377.36,34870,35236.47
1624960800,35276.74,35780.95,35069.91,35649.78
1624964400,35641.2,35784.65,35505,35600.95
1624968000,35551.32,35988.4,35366.69,35839.93
1624971600,35826.57,36432.95,35740.43,36337.79
1624975200,36316.03,36480.88,36119.21,36270.56
1624978800,36300.3,36361.21,35946.51,36264.95
1624982400,36263.2,36500.96,36067.22,36367.73
1624986000,36369.23,36623.79,36186.23,36402.36
1624989600,36400.73,36402.36,36130.35,36292.48
1624993200,36281.94,36435.86,36222.98,36418.26
1624996800,36413.16,36503.59,36130,36185.09
1625000400,36166.72,36323.13,36128.21,36249.51
1625004000,36225.79,36244.87,35740,35945.74
1625007600,35922.4,36120.73,35821.83,35907.93
1625011200,35900.05,36099.82,35655,35880.77
1625014800,35872.76,35937.6,35696.47,35841.87
1625018400,35791.33,35913.33,35690.25,35814.53
1625022000,35766.89,35766.89,34936,35105.95
1625025600,35095.46,35288.99,34600,34754.69
1625029200,34758.5,34960.05,34672.21,34789
1625032800,34755,35144.34,34736.32,35025.65
1625036400,35037.21,35289,34902.77,35268.6
1625040000,35249.97,35339.92,34500,34607.61
1625043600,34601.01,34737.92,34422.93,34674.73
1625047200,34637.96,34901.07,34572.66,34739.55
1625050800,34779.94,35009.09,34578.29,34870.49
1625054400,34844.74,35032.21,34585.1,34678.66
1625058000,34666.53,34769.44,34469.87,34750.66
1625061600,34752.97,34845.54,34502.71,34600.6
1625065200,34638.23,34644.11,34063.39,34216.46
1625068800,34192.91,34382.09,34049.36,34132.28
1625072400,34122.68,34796.1,34122.68,34717.75
1625076000,34727.19,34898.52,34582.7,34835.27
1625079600,34850,34851.85,34677,34780.49
1625083200,34786.46,35100.27,34440.69,34596.71
1625086800,34596.76,35037.53,34596.76,34800.9
1625090400,34801.59,34930.39,34630,34869.73
1625094000,34903.19,35212.12,34903.19,35037.23
1625097600,35059.71,35071.34,34722.86,34722.86
1625101200,34742.43,35039,34742.43,34957.77
1625104800,34933.7,34940.87,34224.27,34314.84
1625108400,34323.34,34419.21,34130,34130
1625112000,34116.87,34343.58,34053.76,34342.53
1625115600,34343.46,34422.2,34192.74,34347.86
1625119200,34340,34471.38,33467,33551.61
1625122800,33551.61,33637.93,33333.19,33340.73
1625126400,33342.84,33552.56,33223.55,33452.69
1625130000,33450.82,33528.33,33102.68,33277.26
1625133600,33237.86,33397.49,32990.28,33193.46
1625137200,33193.46,33739,33158,33739
1625140800,33716.59,33870.73,33447.6,33669.14
1625144400,33668.98,33816.94,33416.1,33416.1
1625148000,33418.22,33621.16,33047.4,33220.72
1625151600,33214.65,33674,33178.46,33456.64
1625155200,33434.87,33548.84,33129.9,33171.67
1625158800,33168.14,33559.21,33100.06,33501.4
1625162400,33515.2,33668.84,33247.75,33356.51
1625166000,33347.2,33386.11,32700.88,33119.94
1625169600,33139,33461.01,33139,33426.45
1625173200,33426.09,33631.23,33266.42,33509.3
1625176800,33551.05,33654.93,33458.4,33565.26
1625180400,33565.31,33669.19,33297.37,33564.21
1625184000,33537.11,33981.51,33428.35,33782.89
1625187600,33820.46,33825.56,33254.47,33281.14
1625191200,33256.93,33357.65,33148.89,33271.35
1625194800,33261.33,33276.52,32777.77,32916.94
1625198400,32912.31,33174,32854.43,33141.07
1625202000,33149.06,33213.37,32700.05,32841.78
1625205600,32838.88,32993.72,32718.76,32969.99
1625209200,32960.6,33497,32888,33377.71
1625212800,33383.6,33602.78,33228.5,33382.57
1625216400,33370.55,33388.09,32873.97,32975.9
1625220000,32972.9,33077.81,32760.76,32980
1625223600,33001.88,33256.87,32855,33028.8
1625227200,33000,33335.33,32872.41,33231.75
1625230800,33268.37,33564.46,33113.01,33500.51
1625234400,33491.55,33738.36,33305,33669.75
1625238000,33669.73,33716.72,33384.36,33689.79
1625241600,33710.16,33801,33454.19,33634.73
1625245200,33616.25,33684.01,33385.98,33473.5
1625248800,33459.03,33464.69,33255,33305.46
1625252400,33302.16,33369.32,33112.25,33358.58
1625256000,33332.53,33332.53,33048.89,33149.38
1625259600,33132.67,33514.9,33092.24,33465.51
1625263200,33489.66,33741.05,33421.61,33711.52
1625266800,33710.16,33925.78,33646.05,33811.56
1625270400,33810.46,33922.66,33468.46,33531.79
1625274000,33531.79,33775.18,33531.79,33692.25
1625277600,33699.06,33699.06,33490.52,33534.07
1625281200,33513.91,33568.14,33333.1,33527.82
1625284800,33532.09,33702.52,33461.02,33679.74
1625288400,33689.56,33815.58,33600.44,33728.51
1625292000,33727.84,33848.37,33665.53,33703.86
1625295600,33694.06,34689.44,33617.05,34512.05
1625299200,34517.07,34652.1,34414.39,34526.6
1625302800,34524.5,34770.45,34499.83,34643.35
1625306400,34642.37,34706.18,34545.19,34622.51
1625310000,34631.54,34634.71,34436.62,34606.29
1625313600,34614.94,34815.12,34496.65,34565.43
1625317200,34563.03,34724,34495.15,34711.49
1625320800,34710.98,34777.85,34612.58,34703.53
1625324400,34693.28,34747.28,34532.4,34631.63
1625328000,34634.63,34671.97,34480.3,34551.01
1625331600,34547.93,34959.72,34547.93,34778.72
1625335200,34804.7,34804.7,34624.26,34676.4
1625338800,34683.86,34821.52,34600.3,34759.19
1625342400,34753.97,34864.4,34624.44,34734.41
1625346000,34702.39,34910,34510.2,34558.7
1625349600,34554.52,34658.48,34242.3,34581.93
1625353200,34556.41,34729,34355,34688.3
1625356800,34672.08,34797.15,34512.62,34528.69
1625360400,34505,34600,34404.29,34462.94
1625364000,34462.94,34666.45,34420.19,34620.07
1625367600,34581.93,34777.85,34566.46,34659.85
1625371200,34653.14,34848.54,34653.14,34790.32
1625374800,34755.33,35326.57,34707.97,35207.6
